"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,6,26,3,"standard"
0,0,0,64,4,5,"standard"
0,0,0,4,6,3,"standard"
0,0,0,735,724,76,"standard"
209,0,72,1000,24,1000,"standard"
0,0,0,741,737,57,"standard"
231,479,0,1000,1000,104,"standard"
0,0,0,25,4,21,"standard"
0,0,0,94,43,160,"standard"
0,0,0,407,421,36,"standard"
0,0,0,799,38,803,"standard"
0,0,0,34,8,28,"standard"
0,0,0,7,6,2,"standard"
0,0,0,28,8,28,"standard"
0,0,0,150,45,42,"standard"
0,0,0,10,11,121,"standard"
0,0,0,11,12,20,"standard"
0,0,0,3,54,5,"standard"
0,0,0,61,61,24,"standard"
73,0,286,1000,9,1000,"standard"
596,574,0,1000,1000,465,"standard"
0,0,0,32,244,15,"standard"
0,0,0,349,13,351,"standard"
0,0,0,5,7,5,"standard"
0,0,0,3,3,17,"standard"
0,0,0,14,17,21,"standard"
0,303,195,52,1000,1000,"standard"
0,0,0,824,830,39,"standard"
0,0,0,297,216,303,"standard"
0,0,0,6,6,303,"standard"
0,0,0,27,50,5,"standard"
0,0,0,25,435,429,"standard"
0,0,0,10,36,35,"standard"
0,0,0,870,870,82,"standard"
0,0,0,7,32,25,"standard"
0,0,0,294,5,289,"standard"
0,0,0,23,21,18,"standard"
0,0,0,474,526,13,"standard"
0,0,0,112,176,179,"standard"
0,0,0,38,31,30,"standard"
0,0,0,55,723,735,"standard"
0,0,0,55,56,14,"standard"
0,0,0,12,7,5,"standard"
0,0,0,595,403,415,"standard"
0,0,0,3,486,485,"standard"
0,0,0,101,60,100,"standard"
0,0,0,2,30,65,"standard"
0,0,0,2,2,497,"standard"
0,0,0,169,14,142,"standard"
0,0,0,21,13,23,"standard"
0,0,0,432,450,442,"standard"
0,0,0,10,12,11,"standard"
0,0,0,6,2,6,"standard"
0,0,0,64,68,17,"standard"
0,0,0,777,774,26,"standard"
0,0,0,64,41,64,"standard"
0,0,0,190,134,55,"standard"
0,0,0,12,12,5,"standard"
0,0,0,4,4,3,"standard"
0,0,0,15,12,2,"standard"
0,0,0,16,17,252,"standard"
0,0,0,9,13,4,"standard"
0,0,0,6,4,6,"standard"
0,0,0,226,259,267,"standard"
0,0,0,5,2,6,"standard"
0,0,0,7,21,14,"standard"
0,0,0,217,212,7,"standard"
0,0,0,64,63,105,"standard"
0,0,0,41,19,33,"standard"
446,443,0,1000,1000,18,"standard"
0,0,0,2,2,3,"standard"
0,0,0,22,16,21,"standard"
0,0,0,6,3,3,"standard"
0,0,0,3,9,3,"standard"
0,0,0,17,12,32,"standard"
0,0,0,512,10,507,"standard"
0,0,0,12,20,15,"standard"
0,0,0,73,69,17,"standard"
0,0,0,10,2,10,"standard"
0,600,0,587,1000,650,"standard"
0,0,0,77,109,132,"standard"
0,0,0,30,31,541,"standard"
0,0,0,36,34,38,"standard"
0,0,0,5,6,8,"standard"
0,0,0,3,4,9,"standard"
0,0,0,2,709,3,"standard"
0,0,0,16,17,17,"standard"
0,0,0,20,9,24,"standard"
0,0,0,16,3,2,"standard"
0,0,0,92,5,94,"standard"
0,0,0,3,11,3,"standard"
0,0,0,9,60,4,"standard"
0,0,0,513,2,516,"standard"
0,0,0,78,76,2,"standard"
0,0,0,43,50,44,"standard"
0,0,0,6,6,8,"standard"
0,0,0,66,75,77,"standard"
0,0,0,14,11,7,"standard"
0,0,0,13,12,14,"standard"
0,600,324,238,1000,1000,"standard"
0,0,0,18,23,17,"standard"
0,0,0,67,92,82,"standard"
0,0,0,75,66,78,"standard"
0,0,0,2,2,2,"standard"
0,0,0,14,163,13,"standard"
0,0,0,6,29,6,"standard"
0,0,0,218,246,252,"standard"
0,0,0,160,24,9,"standard"
0,0,0,276,278,164,"standard"
0,0,0,2,5,2,"standard"
0,0,0,465,466,450,"standard"
0,0,0,8,6,6,"standard"
0,0,0,38,17,43,"standard"
0,0,0,18,3,21,"standard"
0,0,0,267,264,265,"standard"
0,0,0,943,956,166,"standard"
0,0,0,158,133,134,"standard"
0,0,0,18,16,30,"standard"
0,0,0,2,7,3,"standard"
0,0,0,56,15,14,"standard"
0,0,0,4,547,546,"standard"
0,0,0,2,10,18,"standard"
0,0,0,259,241,267,"standard"
0,0,0,17,15,16,"standard"
0,0,0,58,7,5,"standard"
0,0,0,15,16,7,"standard"
0,0,0,6,116,68,"standard"
0,0,0,4,2,149,"standard"
0,0,0,2,10,5,"standard"
600,0,318,1000,156,1000,"standard"
0,0,0,6,9,14,"standard"
0,0,0,56,56,59,"standard"
0,0,0,66,80,105,"standard"
69,186,0,1000,1000,17,"standard"
0,0,0,16,50,17,"standard"
0,0,0,7,12,2,"standard"
0,0,0,61,98,108,"standard"
0,0,0,12,12,7,"standard"
0,0,0,9,8,5,"standard"
0,0,0,887,888,12,"standard"
0,0,0,4,8,11,"standard"
0,0,0,11,4,10,"standard"
0,0,0,143,137,131,"standard"
0,0,0,23,22,6,"standard"
0,0,0,120,157,157,"standard"
0,0,0,21,4,5,"standard"
0,0,0,84,93,2,"standard"
0,0,0,38,19,39,"standard"
0,0,0,71,5,80,"standard"
154,425,361,1000,1000,1000,"standard"
0,0,0,7,4,6,"standard"
0,0,0,10,8,5,"standard"
0,0,0,114,52,52,"standard"
0,0,0,788,792,806,"standard"
0,0,0,14,9,7,"standard"
0,0,0,15,25,26,"standard"
0,0,0,67,4,324,"standard"
0,0,0,55,71,38,"standard"
0,0,0,2,82,60,"standard"
0,0,0,541,548,6,"standard"
0,0,0,779,366,830,"standard"
0,0,0,38,35,9,"standard"
0,0,0,81,8,7,"standard"
0,0,0,64,2,71,"standard"
0,0,0,4,59,4,"standard"
600,0,102,1000,10,1000,"standard"
0,0,0,9,17,38,"standard"
0,0,0,4,6,4,"standard"
0,0,0,702,702,583,"standard"
0,0,0,8,9,4,"standard"
0,0,0,9,7,6,"standard"
0,0,0,60,7,3,"standard"
0,0,0,5,2,8,"standard"
0,0,0,78,14,69,"standard"
0,0,0,19,478,481,"standard"
0,0,0,289,21,281,"standard"
0,0,0,15,8,48,"standard"
0,0,0,6,8,6,"standard"
0,0,0,12,12,18,"standard"
0,0,0,12,5,6,"standard"
0,0,0,3,18,4,"standard"
0,0,0,136,115,5,"standard"
0,0,0,524,578,564,"standard"
0,0,0,13,10,35,"standard"
0,0,0,82,13,108,"standard"
0,0,0,9,2,2,"standard"
0,0,0,66,9,206,"standard"
0,0,0,13,378,4,"standard"
0,0,0,57,18,46,"standard"
0,0,0,503,4,478,"standard"
0,0,0,574,573,510,"standard"
0,0,0,10,3,2,"standard"
0,0,0,10,78,74,"standard"
0,0,0,22,397,397,"standard"
0,0,0,11,6,6,"standard"
0,0,0,336,246,96,"standard"
0,0,0,30,33,34,"standard"
0,0,0,3,7,4,"standard"
0,0,0,58,65,20,"standard"
0,0,0,319,8,8,"standard"
0,0,0,6,30,191,"standard"
0,0,0,17,2,27,"standard"
0,0,0,11,2,20,"standard"
0,0,0,28,24,47,"standard"
0,0,0,684,774,559,"standard"
0,0,0,21,33,3,"standard"
0,0,0,148,418,416,"standard"
0,0,0,65,22,51,"standard"
0,0,0,66,9,5,"standard"
0,0,0,4,7,12,"standard"
0,0,0,33,2,19,"standard"
210,259,0,1000,1000,5,"standard"
0,0,0,42,32,41,"standard"
0,0,0,14,15,19,"standard"
0,0,0,33,32,9,"standard"
0,0,0,3,3,39,"standard"
0,0,0,18,3,2,"standard"
0,0,0,83,83,72,"standard"
0,0,0,82,79,74,"standard"
0,0,0,76,109,21,"standard"
0,0,0,21,154,6,"standard"
0,0,0,5,8,8,"standard"
0,0,0,31,6,47,"standard"
0,0,0,181,62,154,"standard"
0,0,0,7,2,29,"standard"
0,0,0,19,39,16,"standard"
0,0,0,15,23,32,"standard"
0,0,0,96,86,95,"standard"
0,0,0,46,24,45,"standard"
0,0,0,17,17,6,"standard"
0,0,0,405,409,10,"standard"
0,0,0,114,116,77,"standard"
0,0,0,104,16,113,"standard"
0,0,0,15,18,9,"standard"
0,164,200,418,1000,1000,"standard"
0,0,0,746,746,771,"standard"
0,0,0,26,12,16,"standard"
0,0,0,24,22,54,"standard"
212,0,600,1000,535,1000,"standard"
0,0,0,195,186,24,"standard"
0,0,0,11,11,11,"standard"
0,0,0,936,938,738,"standard"
0,0,0,9,7,15,"standard"
0,0,0,24,20,4,"standard"
0,0,0,10,3,11,"standard"
0,0,0,8,4,8,"standard"
0,0,0,558,564,559,"standard"
0,0,0,3,9,4,"standard"
0,0,0,324,55,319,"standard"
0,0,0,169,171,4,"standard"
0,0,0,44,79,80,"standard"
0,0,0,2,6,5,"standard"
0,0,0,7,8,27,"standard"
0,0,0,55,52,54,"standard"
0,0,0,14,11,10,"standard"
0,0,0,8,10,7,"standard"
0,0,0,148,148,86,"standard"
0,0,0,484,270,491,"standard"
0,0,0,921,2,925,"standard"
0,0,0,83,839,849,"standard"
0,0,0,3,3,5,"standard"
0,0,0,4,3,49,"standard"
287,0,111,1000,264,1000,"standard"
0,0,0,165,167,13,"standard"
0,0,0,106,25,76,"standard"
0,0,0,4,10,6,"standard"
0,0,0,3,17,15,"standard"
0,0,0,21,21,50,"standard"
0,0,0,4,99,95,"standard"
0,0,0,2,3,2,"standard"
0,0,0,44,35,42,"standard"
0,0,0,238,224,239,"standard"
0,0,0,588,352,586,"standard"
0,0,0,17,41,30,"standard"
0,0,0,2,71,41,"standard"
0,0,0,10,37,13,"standard"
0,0,0,47,44,16,"standard"
0,0,0,558,115,560,"standard"
0,0,0,6,2,30,"standard"
0,0,0,223,215,216,"standard"
0,0,0,5,15,2,"standard"
0,0,0,266,8,87,"standard"
0,0,0,45,42,76,"standard"
0,0,0,983,752,884,"standard"
0,0,0,298,503,511,"standard"
0,0,0,41,25,41,"standard"
0,0,0,3,796,794,"standard"
0,0,0,217,7,217,"standard"
0,0,0,5,5,8,"standard"
0,0,0,20,21,2,"standard"
0,0,0,3,4,7,"standard"
0,0,0,175,184,14,"standard"
0,0,0,39,23,35,"standard"
0,0,0,16,15,17,"standard"
0,0,0,3,4,8,"standard"
0,0,0,171,2,2,"standard"
0,0,0,6,2,5,"standard"
0,0,0,177,39,172,"standard"
0,0,0,25,32,21,"standard"
0,0,0,333,354,11,"standard"
0,0,0,23,29,23,"standard"
0,0,0,505,46,505,"standard"
0,0,0,20,6,11,"standard"
0,0,0,3,21,32,"standard"
0,0,0,2,10,19,"standard"
0,0,0,3,7,10,"standard"
0,0,0,9,25,32,"standard"
0,0,0,2,3,2,"standard"
0,0,0,78,72,10,"standard"
0,0,0,179,377,381,"standard"
0,0,0,6,3,151,"standard"
0,0,0,14,18,8,"standard"
0,0,0,21,67,44,"standard"
0,0,0,114,400,410,"standard"
0,0,0,13,9,12,"standard"
0,0,0,151,282,149,"standard"
64,0,170,1000,141,1000,"standard"
0,0,0,2,3,8,"standard"
0,100,227,482,1000,1000,"standard"
0,0,0,12,17,10,"standard"
0,0,0,16,7,608,"standard"
0,0,0,159,25,167,"standard"
0,0,0,12,30,21,"standard"
0,0,0,4,2,2,"standard"
0,0,0,5,9,2,"standard"
115,352,108,1000,1000,1000,"standard"
0,0,0,92,5,98,"standard"
0,0,0,58,6,76,"standard"
0,0,0,22,18,15,"standard"
0,0,0,67,3,67,"standard"
0,0,0,259,260,53,"standard"
0,0,0,184,47,113,"standard"
0,0,0,76,77,54,"standard"
0,0,0,27,240,243,"standard"
0,0,0,6,22,24,"standard"
0,0,0,696,545,337,"standard"
0,0,0,8,50,36,"standard"
0,0,0,9,15,15,"standard"
0,0,0,11,5,8,"standard"
0,0,0,16,13,96,"standard"
255,0,174,1000,34,1000,"standard"
0,0,0,41,19,41,"standard"
0,0,0,2,2,19,"standard"
0,0,0,21,11,10,"standard"
0,0,0,623,629,577,"standard"
0,0,0,4,4,4,"standard"
0,0,0,9,9,109,"standard"
0,0,0,7,666,665,"standard"
0,0,0,129,161,140,"standard"
0,0,0,5,6,5,"standard"
0,0,0,19,104,26,"standard"
324,73,0,1000,1000,50,"standard"
0,0,0,110,115,117,"standard"
0,0,0,3,211,155,"standard"
0,0,0,74,87,2,"standard"
0,0,0,50,800,844,"standard"
0,0,0,3,3,3,"standard"
0,0,0,125,19,119,"standard"
562,0,0,1000,49,814,"standard"
0,0,0,11,13,10,"standard"
0,0,0,3,13,7,"standard"
0,0,0,613,779,770,"standard"
0,0,0,21,32,175,"standard"
0,0,0,19,2,12,"standard"
0,127,203,885,1000,1000,"standard"
0,0,0,3,13,14,"standard"
0,0,0,24,55,94,"standard"
0,0,0,219,57,5,"standard"
0,0,0,429,422,389,"standard"
0,0,0,28,10,28,"standard"
0,0,0,6,57,58,"standard"
0,0,0,105,104,14,"standard"
0,97,455,325,1000,1000,"standard"
587,0,69,1000,75,1000,"standard"
0,0,0,10,5,11,"standard"
0,0,0,16,3,3,"standard"
0,0,0,4,2,3,"standard"
0,0,0,15,34,33,"standard"
0,0,0,8,204,217,"standard"
0,0,0,356,52,356,"standard"
0,0,0,176,173,115,"standard"
0,0,0,13,7,8,"standard"
0,0,0,4,14,19,"standard"
0,600,80,623,1000,1000,"standard"
0,0,0,12,12,11,"standard"
0,0,0,39,584,584,"standard"
0,0,0,191,3,196,"standard"
0,0,0,245,388,17,"standard"
0,144,78,168,1000,1000,"standard"
0,0,0,16,132,130,"standard"
0,0,0,372,2,393,"standard"
0,0,0,7,7,2,"standard"
0,0,0,46,81,78,"standard"
0,0,0,20,30,40,"standard"
0,0,0,22,181,183,"standard"
0,0,0,44,45,4,"standard"
0,0,0,8,12,13,"standard"
0,0,0,154,7,152,"standard"
0,0,0,4,7,5,"standard"
0,0,0,2,5,2,"standard"
0,0,0,61,52,71,"standard"
0,0,0,12,146,2,"standard"
0,0,0,11,7,8,"standard"
0,0,0,79,13,12,"standard"
0,0,0,29,4,24,"standard"
0,0,0,7,8,13,"standard"
0,0,0,3,10,6,"standard"
0,430,257,15,1000,1000,"standard"
0,0,0,37,7,10,"standard"
0,0,0,87,99,110,"standard"
0,0,0,106,176,205,"standard"
0,0,0,3,96,95,"standard"
0,0,0,21,26,24,"standard"
0,0,0,26,24,3,"standard"
0,0,0,85,123,64,"standard"
0,0,0,248,249,170,"standard"
0,0,0,3,28,28,"standard"
0,0,0,793,800,792,"standard"
0,0,0,15,66,70,"standard"
0,0,0,34,34,16,"standard"
0,0,0,15,321,321,"standard"
0,0,155,2,3,1000,"standard"
600,0,104,1000,167,1000,"standard"
0,0,0,9,156,10,"standard"
0,0,0,6,12,5,"standard"
0,0,0,33,25,19,"standard"
0,0,0,175,688,690,"standard"
0,0,0,2,6,21,"standard"
0,0,0,5,6,10,"standard"
0,0,0,15,15,17,"standard"
0,0,0,550,547,313,"standard"
0,0,0,12,26,304,"standard"
0,0,0,4,5,5,"standard"
0,0,0,66,48,23,"standard"
0,0,0,142,150,81,"standard"
0,0,0,48,21,18,"standard"
0,0,0,326,261,19,"standard"
0,0,0,220,222,131,"standard"
0,0,0,11,3,5,"standard"
0,0,0,3,2,3,"standard"
0,0,0,9,3,5,"standard"
0,0,0,585,116,581,"standard"
0,0,0,14,28,3,"standard"
0,0,0,17,8,90,"standard"
0,0,0,6,59,4,"standard"
0,0,0,30,29,11,"standard"
0,0,0,12,36,40,"standard"
0,0,0,4,8,7,"standard"
0,0,0,2,10,2,"standard"
0,0,0,137,126,90,"standard"
0,0,0,10,10,88,"standard"
0,0,0,2,5,4,"standard"
0,0,0,53,9,55,"standard"
0,0,0,15,74,16,"standard"
0,0,0,492,492,8,"standard"
0,0,0,32,57,6,"standard"
0,0,0,5,76,78,"standard"
0,0,0,125,84,114,"standard"
129,0,382,1000,23,1000,"standard"
0,0,0,12,5,8,"standard"
116,452,0,1000,1000,788,"standard"
0,0,0,22,20,6,"standard"
0,0,0,229,7,29,"standard"
0,0,0,5,15,11,"standard"
0,0,0,43,50,39,"standard"
0,0,0,34,6,9,"standard"
0,0,0,5,3,2,"standard"
0,0,0,11,4,9,"standard"
0,0,0,3,8,6,"standard"
0,0,0,94,101,107,"standard"
0,0,0,26,26,115,"standard"
0,0,0,5,5,299,"standard"
136,0,64,1000,3,1000,"standard"
0,0,0,63,170,95,"standard"
0,0,0,37,36,14,"standard"
0,0,0,17,22,46,"standard"
0,0,0,11,11,4,"standard"
0,0,0,2,467,461,"standard"
0,0,0,144,6,137,"standard"
0,0,0,631,829,829,"standard"
0,0,0,65,6,58,"standard"
0,0,0,7,29,9,"standard"
347,379,0,1000,1000,2,"standard"
0,0,0,15,17,19,"standard"
0,0,0,21,21,31,"standard"
0,0,0,15,18,18,"standard"
0,0,0,5,11,16,"standard"
0,0,0,44,4,34,"standard"
0,0,0,238,35,240,"standard"
0,0,0,19,19,20,"standard"
0,0,0,369,373,63,"standard"
0,0,0,2,5,5,"standard"
334,516,0,1000,1000,54,"standard"
0,0,0,4,4,8,"standard"
0,0,0,26,28,26,"standard"
0,0,0,47,49,9,"standard"
0,0,0,40,128,40,"standard"
0,0,0,55,37,65,"standard"
0,0,0,501,2,502,"standard"
0,0,0,936,967,928,"standard"
0,0,0,807,807,119,"standard"
0,0,0,79,321,363,"standard"
0,0,0,25,44,58,"standard"
0,0,0,3,147,4,"standard"
0,0,0,88,317,321,"standard"
0,0,0,26,2,28,"standard"
0,0,0,22,19,373,"standard"
0,0,0,85,66,21,"standard"
0,0,0,77,7,150,"standard"
0,0,0,6,338,345,"standard"
0,0,0,7,4,3,"standard"
0,0,0,862,869,869,"standard"
0,0,0,3,4,6,"standard"
342,98,0,1000,1000,166,"standard"
0,0,0,12,164,168,"standard"
0,0,0,4,19,28,"standard"
0,0,0,63,62,153,"standard"
0,0,0,11,7,6,"standard"
0,0,0,7,7,26,"standard"
0,0,0,26,20,19,"standard"
0,0,0,247,264,249,"standard"
0,0,0,5,3,2,"standard"
0,0,0,3,4,5,"standard"
0,0,0,3,8,7,"standard"
0,0,0,37,48,70,"standard"
0,0,0,13,7,4,"standard"
0,0,0,18,78,13,"standard"
0,0,0,90,67,61,"standard"
0,0,0,156,69,23,"standard"
0,0,0,34,3,6,"standard"
395,0,157,1000,12,1000,"standard"
0,0,0,749,907,945,"standard"
0,0,0,6,15,17,"standard"
0,0,0,255,253,273,"standard"
298,250,0,1000,1000,82,"standard"
0,0,0,43,18,3,"standard"
141,0,68,1000,6,1000,"standard"
0,0,0,10,5,5,"standard"
0,0,0,16,3,16,"standard"
0,0,0,16,9,7,"standard"
0,0,0,31,50,31,"standard"
114,80,0,1000,1000,220,"standard"
0,0,0,11,11,13,"standard"
0,0,0,21,11,9,"standard"
0,0,0,7,27,6,"standard"
0,0,0,271,10,7,"standard"
0,0,0,961,954,236,"standard"
0,0,0,29,110,89,"standard"
0,0,0,302,270,297,"standard"
0,0,0,20,6,6,"standard"
0,0,0,109,152,145,"standard"
0,0,0,7,29,4,"standard"
0,0,0,610,618,11,"standard"
0,0,0,990,971,312,"standard"
0,0,0,30,31,2,"standard"
0,0,0,389,35,388,"standard"
0,0,0,12,2,3,"standard"
0,0,0,26,2,23,"standard"
0,0,0,13,17,33,"standard"
0,0,0,5,15,5,"standard"
0,0,0,21,21,13,"standard"
0,0,0,15,39,43,"standard"
0,0,0,443,445,208,"standard"
0,0,0,273,13,281,"standard"
0,0,0,365,12,379,"standard"
0,0,0,31,25,16,"standard"
0,0,0,957,398,980,"standard"
0,0,0,656,809,811,"standard"
0,0,0,65,66,2,"standard"
0,0,0,87,262,37,"standard"
0,0,0,24,22,13,"standard"
0,0,0,33,13,31,"standard"
0,0,0,117,183,17,"standard"
0,0,0,633,603,2,"standard"
0,0,0,367,57,319,"standard"
0,0,0,11,9,10,"standard"
0,0,0,4,7,16,"standard"
0,83,384,116,1000,1000,"standard"
0,0,0,8,24,7,"standard"
0,0,0,61,140,121,"standard"
0,0,0,6,4,10,"standard"
0,0,0,4,6,4,"standard"
0,0,0,67,59,82,"standard"
0,0,0,24,22,29,"standard"
0,0,0,3,16,21,"standard"
0,0,0,28,233,20,"standard"
0,0,0,60,58,5,"standard"
0,0,0,533,537,4,"standard"
0,0,0,36,347,343,"standard"
0,0,0,87,77,90,"standard"
0,0,0,261,867,261,"standard"
0,0,0,374,131,372,"standard"
0,0,0,305,314,4,"standard"
0,102,383,12,1000,1000,"standard"
111,409,567,1000,1000,1000,"standard"
0,0,0,6,8,5,"standard"
313,364,0,1000,1000,285,"standard"
0,0,0,707,8,727,"standard"
0,0,0,5,5,30,"standard"
0,0,0,6,18,6,"standard"
0,0,0,29,358,23,"standard"
0,0,0,197,7,3,"standard"
0,0,0,3,5,4,"standard"
0,0,0,16,13,9,"standard"
0,0,0,340,303,27,"standard"
0,0,0,16,16,18,"standard"
0,0,0,513,595,606,"standard"
293,182,0,1000,1000,76,"standard"
0,0,0,156,157,182,"standard"
0,0,0,39,52,18,"standard"
0,0,0,17,147,238,"standard"
0,0,0,7,13,6,"standard"
0,0,0,25,4,23,"standard"
0,0,0,13,18,52,"standard"
99,161,0,1000,1000,72,"standard"
0,0,0,92,92,131,"standard"
0,0,0,563,554,16,"standard"
0,0,0,19,217,176,"standard"
0,0,0,7,3,6,"standard"
0,0,0,880,953,2,"standard"
0,0,0,280,16,15,"standard"
0,0,0,195,252,189,"standard"
0,0,0,9,6,297,"standard"
0,0,0,11,15,17,"standard"
0,0,0,420,414,52,"standard"
0,0,0,11,5,4,"standard"
0,0,0,27,23,86,"standard"
0,0,0,144,27,30,"standard"
0,0,0,26,13,31,"standard"
0,0,0,20,24,2,"standard"
0,0,0,22,17,4,"standard"
0,0,0,224,2,225,"standard"
0,0,0,5,164,170,"standard"
0,0,0,303,318,312,"standard"
0,0,0,2,3,13,"standard"
0,0,0,9,33,41,"standard"
0,0,0,450,477,418,"standard"
0,0,0,998,997,811,"standard"
0,0,0,36,465,466,"standard"
0,0,0,4,6,10,"standard"
0,0,0,85,120,123,"standard"
0,0,0,432,433,13,"standard"
0,0,0,19,6,8,"standard"
0,0,0,11,13,5,"standard"
0,0,0,55,5,55,"standard"
0,0,0,699,7,699,"standard"
0,0,0,10,9,4,"standard"
0,0,0,16,14,16,"standard"
0,0,0,210,184,170,"standard"
0,93,0,20,1000,915,"standard"
0,0,0,80,75,75,"standard"
0,0,0,5,4,4,"standard"
0,0,0,2,2,5,"standard"
0,0,0,88,90,48,"standard"
0,0,0,3,53,242,"standard"
0,0,0,33,37,36,"standard"
0,0,0,10,497,505,"standard"
0,0,0,7,6,330,"standard"
0,0,0,428,427,51,"standard"
0,0,0,25,35,11,"standard"
0,0,0,8,956,2,"standard"
0,0,0,11,58,57,"standard"
0,0,0,15,52,5,"standard"
0,0,0,9,7,9,"standard"
0,0,0,31,74,62,"standard"
0,0,0,10,196,12,"standard"
0,0,0,20,10,20,"standard"
0,0,0,36,2,37,"standard"
0,0,0,15,9,20,"standard"
0,0,0,52,53,25,"standard"
0,0,0,19,17,19,"standard"
0,0,0,12,105,106,"standard"
0,0,0,11,37,3,"standard"
0,0,0,17,2,8,"standard"
0,0,0,3,25,4,"standard"
0,0,0,18,405,406,"standard"
0,0,0,59,52,49,"standard"
0,0,0,18,285,14,"standard"
0,0,0,101,55,54,"standard"
0,0,0,3,5,6,"standard"
0,0,0,7,23,29,"standard"
0,0,0,153,95,233,"standard"
0,0,0,465,468,66,"standard"
77,190,0,1000,1000,62,"standard"
0,0,0,44,51,36,"standard"
0,0,0,75,68,33,"standard"
0,0,0,10,2,4,"standard"
0,0,0,9,6,5,"standard"
0,0,0,286,20,266,"standard"
0,0,0,4,45,49,"standard"
0,0,0,19,63,9,"standard"
0,69,191,6,1000,1000,"standard"
0,0,0,50,40,53,"standard"
0,0,0,140,137,107,"standard"
0,0,0,9,81,59,"standard"
0,0,0,45,33,14,"standard"
0,0,0,10,289,321,"standard"
0,0,0,6,17,6,"standard"
0,290,258,10,1000,1000,"standard"
0,0,0,13,13,12,"standard"
0,0,0,28,214,212,"standard"
0,0,0,687,646,686,"standard"
0,0,0,188,260,87,"standard"
0,0,0,6,2,7,"standard"
0,0,0,5,50,8,"standard"
0,0,0,6,4,4,"standard"
0,0,0,171,453,224,"standard"
0,0,0,41,44,30,"standard"
0,95,0,874,1000,14,"standard"
0,0,0,10,20,51,"standard"
0,0,0,12,7,6,"standard"
0,0,0,224,256,255,"standard"
0,0,0,84,3,78,"standard"
270,229,0,1000,1000,17,"standard"
0,0,0,3,5,5,"standard"
0,0,0,2,4,3,"standard"
0,0,0,809,831,821,"standard"
0,0,0,9,934,942,"standard"
0,0,0,85,5,6,"standard"
153,274,0,1000,1000,16,"standard"
0,0,0,12,3,163,"standard"
0,0,0,5,4,9,"standard"
0,0,0,363,3,33,"standard"
0,0,0,598,381,601,"standard"
0,0,0,749,24,605,"standard"
0,0,0,642,10,628,"standard"
0,0,0,6,3,2,"standard"
0,0,0,11,10,19,"standard"
0,0,0,842,631,818,"standard"
0,0,0,11,27,5,"standard"
0,0,0,11,8,11,"standard"
0,0,0,248,790,2,"standard"
0,0,0,10,79,11,"standard"
351,0,234,1000,8,1000,"standard"
0,0,0,9,5,6,"standard"
0,0,0,17,15,21,"standard"
0,0,0,14,2,27,"standard"
0,0,0,30,31,4,"standard"
0,0,0,2,5,4,"standard"
0,0,0,27,37,28,"standard"
0,0,0,974,975,53,"standard"
426,224,371,1000,1000,1000,"standard"
0,0,0,883,885,126,"standard"
0,0,0,7,3,2,"standard"
0,0,0,21,16,24,"standard"
0,0,0,667,909,905,"standard"
0,0,0,34,36,6,"standard"
0,0,0,47,47,47,"standard"
0,0,0,32,269,276,"standard"
0,0,0,36,38,12,"standard"
0,0,0,17,7,13,"standard"
0,0,0,9,157,146,"standard"
0,0,0,260,30,24,"standard"
0,0,0,501,812,414,"standard"
0,0,0,20,11,20,"standard"
0,0,0,3,244,249,"standard"
0,0,0,19,9,12,"standard"
0,0,0,45,616,596,"standard"
0,0,0,448,447,2,"standard"
0,0,0,4,3,3,"standard"
0,0,0,10,37,25,"standard"
0,0,0,8,192,127,"standard"
0,0,0,5,120,3,"standard"
0,0,0,2,6,7,"standard"
0,0,0,5,6,6,"standard"
0,0,0,155,8,7,"standard"
230,111,0,1000,1000,57,"standard"
0,0,0,2,2,8,"standard"
0,0,0,43,44,6,"standard"
0,0,0,5,6,5,"standard"
78,0,170,1000,647,1000,"standard"
0,0,0,13,7,13,"standard"
0,0,0,64,6,6,"standard"
0,0,0,69,36,14,"standard"
0,0,0,2,9,81,"standard"
0,0,0,166,28,164,"standard"
0,0,0,4,8,7,"standard"
0,0,0,3,35,109,"standard"
0,0,0,19,19,23,"standard"
0,0,0,20,35,3,"standard"
0,0,0,9,6,9,"standard"
0,0,0,814,817,499,"standard"
0,0,0,24,13,7,"standard"
0,0,0,35,37,2,"standard"
0,0,0,278,303,303,"standard"
0,308,600,151,1000,1000,"standard"
0,0,0,53,51,50,"standard"
0,0,0,259,34,260,"standard"
0,0,0,10,71,73,"standard"
0,0,0,9,9,35,"standard"
0,0,0,20,19,6,"standard"
0,0,0,25,37,19,"standard"
0,0,0,37,8,12,"standard"
0,0,0,67,63,5,"standard"
0,0,0,475,475,2,"standard"
0,0,0,881,471,863,"standard"
0,0,0,11,9,9,"standard"
0,0,0,38,25,148,"standard"
0,0,0,2,4,531,"standard"
0,0,0,914,14,734,"standard"
0,0,0,13,10,13,"standard"
0,0,0,999,222,988,"standard"
0,0,0,14,15,15,"standard"
0,0,0,44,14,15,"standard"
0,0,0,13,912,912,"standard"
0,0,0,54,52,13,"standard"
185,0,468,1000,454,1000,"standard"
229,109,0,1000,1000,139,"standard"
0,0,0,26,2,27,"standard"
0,0,0,3,18,15,"standard"
600,0,116,1000,104,1000,"standard"
0,0,0,26,555,556,"standard"
0,0,0,482,478,484,"standard"
266,0,82,1000,22,1000,"standard"
