"st1","st2","t_fin1","t_fin2","condition"
0,0,57,15,"greedy (2)"
0,0,13,12,"greedy (2)"
0,0,16,3,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,5,24,"greedy (2)"
0,0,2,17,"greedy (2)"
0,0,2,33,"greedy (2)"
0,0,30,55,"greedy (2)"
0,0,214,25,"greedy (2)"
0,0,76,6,"greedy (2)"
0,0,26,6,"greedy (2)"
0,0,10,13,"greedy (2)"
0,0,397,9,"greedy (2)"
0,0,2,15,"greedy (2)"
0,0,245,80,"greedy (2)"
0,0,3,248,"greedy (2)"
0,0,6,20,"greedy (2)"
0,0,44,2,"greedy (2)"
0,0,21,24,"greedy (2)"
0,0,6,6,"greedy (2)"
0,0,6,7,"greedy (2)"
0,0,131,18,"greedy (2)"
0,0,47,24,"greedy (2)"
0,0,6,6,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,7,4,"greedy (2)"
0,0,31,3,"greedy (2)"
0,0,3,8,"greedy (2)"
0,0,62,2,"greedy (2)"
0,0,5,68,"greedy (2)"
0,0,8,114,"greedy (2)"
0,0,7,353,"greedy (2)"
0,0,46,2,"greedy (2)"
0,0,4,564,"greedy (2)"
0,0,9,60,"greedy (2)"
0,0,4,26,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,22,13,"greedy (2)"
0,0,63,3,"greedy (2)"
0,0,24,41,"greedy (2)"
0,0,49,29,"greedy (2)"
0,0,17,310,"greedy (2)"
0,0,41,27,"greedy (2)"
0,0,98,51,"greedy (2)"
0,0,2,20,"greedy (2)"
0,0,10,6,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,3,11,"greedy (2)"
0,0,45,7,"greedy (2)"
0,0,5,212,"greedy (2)"
0,0,53,2,"greedy (2)"
0,0,7,3,"greedy (2)"
0,0,2,8,"greedy (2)"
0,0,14,460,"greedy (2)"
0,0,4,14,"greedy (2)"
240,0,1000,3,"greedy (2)"
0,0,8,44,"greedy (2)"
0,0,55,16,"greedy (2)"
0,0,111,17,"greedy (2)"
0,0,32,271,"greedy (2)"
0,0,74,74,"greedy (2)"
0,0,240,7,"greedy (2)"
0,0,7,5,"greedy (2)"
0,0,5,9,"greedy (2)"
0,0,480,71,"greedy (2)"
0,0,7,203,"greedy (2)"
0,0,3,14,"greedy (2)"
0,0,22,17,"greedy (2)"
0,0,10,4,"greedy (2)"
0,0,5,3,"greedy (2)"
0,0,10,18,"greedy (2)"
0,0,5,91,"greedy (2)"
0,0,17,6,"greedy (2)"
0,0,44,29,"greedy (2)"
0,0,3,7,"greedy (2)"
0,0,63,5,"greedy (2)"
0,0,28,53,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,16,3,"greedy (2)"
0,0,84,6,"greedy (2)"
0,0,83,12,"greedy (2)"
0,0,12,126,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,10,4,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,568,5,"greedy (2)"
0,0,41,14,"greedy (2)"
0,0,8,2,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,5,8,"greedy (2)"
0,0,5,207,"greedy (2)"
0,0,166,3,"greedy (2)"
0,0,117,115,"greedy (2)"
0,0,15,3,"greedy (2)"
0,0,25,14,"greedy (2)"
0,0,716,9,"greedy (2)"
0,0,4,17,"greedy (2)"
0,0,328,2,"greedy (2)"
0,0,2,9,"greedy (2)"
0,0,2,245,"greedy (2)"
0,0,69,31,"greedy (2)"
0,0,45,9,"greedy (2)"
0,0,2,2,"greedy (2)"
0,199,5,1000,"greedy (2)"
0,0,151,75,"greedy (2)"
0,0,20,56,"greedy (2)"
0,0,113,3,"greedy (2)"
0,0,57,3,"greedy (2)"
0,0,18,31,"greedy (2)"
0,0,6,407,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,6,15,"greedy (2)"
0,0,6,2,"greedy (2)"
0,0,705,46,"greedy (2)"
0,0,302,10,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,3,8,"greedy (2)"
0,0,95,26,"greedy (2)"
0,0,12,4,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,10,6,"greedy (2)"
0,0,35,2,"greedy (2)"
0,0,30,22,"greedy (2)"
0,0,27,4,"greedy (2)"
0,0,151,26,"greedy (2)"
0,0,3,13,"greedy (2)"
0,0,146,98,"greedy (2)"
0,0,17,16,"greedy (2)"
0,0,3,39,"greedy (2)"
0,0,12,5,"greedy (2)"
0,0,5,21,"greedy (2)"
0,0,2,12,"greedy (2)"
0,0,68,5,"greedy (2)"
0,0,2,49,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,12,17,"greedy (2)"
0,0,6,6,"greedy (2)"
0,0,33,397,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,3,6,"greedy (2)"
0,0,877,9,"greedy (2)"
0,0,25,395,"greedy (2)"
0,0,23,46,"greedy (2)"
0,0,3,8,"greedy (2)"
0,0,19,5,"greedy (2)"
0,0,7,19,"greedy (2)"
0,0,4,9,"greedy (2)"
0,0,5,6,"greedy (2)"
0,0,16,222,"greedy (2)"
0,0,205,185,"greedy (2)"
0,0,10,871,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,46,35,"greedy (2)"
0,0,2,17,"greedy (2)"
0,0,8,186,"greedy (2)"
0,0,2,6,"greedy (2)"
0,0,4,4,"greedy (2)"
0,0,7,2,"greedy (2)"
0,0,16,4,"greedy (2)"
0,0,10,702,"greedy (2)"
0,0,28,271,"greedy (2)"
0,0,521,3,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,2,21,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,109,13,"greedy (2)"
0,0,3,50,"greedy (2)"
0,0,30,7,"greedy (2)"
0,0,358,2,"greedy (2)"
0,0,15,265,"greedy (2)"
0,0,2,12,"greedy (2)"
0,0,70,163,"greedy (2)"
0,0,59,34,"greedy (2)"
0,0,4,24,"greedy (2)"
0,0,26,5,"greedy (2)"
0,0,176,25,"greedy (2)"
0,0,27,9,"greedy (2)"
0,0,86,61,"greedy (2)"
0,0,4,4,"greedy (2)"
0,0,7,2,"greedy (2)"
0,0,3,33,"greedy (2)"
0,0,13,18,"greedy (2)"
0,0,2,7,"greedy (2)"
0,0,10,2,"greedy (2)"
0,0,50,7,"greedy (2)"
0,0,8,5,"greedy (2)"
0,0,37,94,"greedy (2)"
0,0,4,27,"greedy (2)"
0,0,3,18,"greedy (2)"
0,0,495,4,"greedy (2)"
0,0,6,91,"greedy (2)"
0,0,26,23,"greedy (2)"
0,0,14,259,"greedy (2)"
0,0,2,41,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,12,90,"greedy (2)"
0,0,23,8,"greedy (2)"
0,0,3,123,"greedy (2)"
0,0,4,12,"greedy (2)"
0,0,60,36,"greedy (2)"
0,0,7,5,"greedy (2)"
0,0,177,7,"greedy (2)"
0,0,78,4,"greedy (2)"
0,0,5,163,"greedy (2)"
0,0,347,21,"greedy (2)"
0,0,13,9,"greedy (2)"
0,0,2,18,"greedy (2)"
0,0,404,13,"greedy (2)"
0,0,71,3,"greedy (2)"
0,0,2,17,"greedy (2)"
0,0,6,109,"greedy (2)"
0,0,83,109,"greedy (2)"
0,0,128,4,"greedy (2)"
0,0,8,14,"greedy (2)"
0,0,9,12,"greedy (2)"
0,0,161,2,"greedy (2)"
0,0,4,5,"greedy (2)"
0,0,4,21,"greedy (2)"
0,0,6,5,"greedy (2)"
0,0,464,108,"greedy (2)"
0,0,505,5,"greedy (2)"
0,0,4,32,"greedy (2)"
0,0,755,5,"greedy (2)"
0,0,67,85,"greedy (2)"
0,0,79,5,"greedy (2)"
0,0,2,30,"greedy (2)"
0,0,4,3,"greedy (2)"
0,0,17,53,"greedy (2)"
0,0,2,530,"greedy (2)"
0,0,24,7,"greedy (2)"
0,0,313,4,"greedy (2)"
0,0,20,25,"greedy (2)"
0,0,29,12,"greedy (2)"
0,0,59,4,"greedy (2)"
0,0,18,171,"greedy (2)"
0,378,2,1000,"greedy (2)"
0,0,19,3,"greedy (2)"
0,0,24,30,"greedy (2)"
0,0,190,2,"greedy (2)"
0,0,11,16,"greedy (2)"
0,0,3,15,"greedy (2)"
0,0,2,7,"greedy (2)"
0,0,15,6,"greedy (2)"
0,0,9,6,"greedy (2)"
0,0,20,34,"greedy (2)"
0,0,46,5,"greedy (2)"
0,0,724,154,"greedy (2)"
0,0,13,27,"greedy (2)"
0,0,23,3,"greedy (2)"
0,0,2,19,"greedy (2)"
0,0,55,3,"greedy (2)"
0,0,2,7,"greedy (2)"
0,0,12,6,"greedy (2)"
0,0,10,193,"greedy (2)"
0,0,2,10,"greedy (2)"
0,0,29,2,"greedy (2)"
0,0,696,26,"greedy (2)"
0,0,12,107,"greedy (2)"
0,0,164,12,"greedy (2)"
0,0,4,8,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,160,65,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,8,7,"greedy (2)"
0,0,19,4,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,4,17,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,34,3,"greedy (2)"
0,0,3,6,"greedy (2)"
0,0,113,28,"greedy (2)"
0,0,23,66,"greedy (2)"
0,0,2,12,"greedy (2)"
0,0,7,20,"greedy (2)"
0,0,50,2,"greedy (2)"
0,0,25,4,"greedy (2)"
0,0,5,5,"greedy (2)"
0,0,34,2,"greedy (2)"
0,0,32,16,"greedy (2)"
0,0,34,97,"greedy (2)"
0,0,138,10,"greedy (2)"
0,0,15,439,"greedy (2)"
0,0,2,9,"greedy (2)"
0,0,10,6,"greedy (2)"
0,0,15,33,"greedy (2)"
0,0,3,43,"greedy (2)"
0,0,6,191,"greedy (2)"
0,0,238,4,"greedy (2)"
0,0,74,7,"greedy (2)"
0,0,30,2,"greedy (2)"
0,0,9,253,"greedy (2)"
0,0,5,4,"greedy (2)"
0,0,172,98,"greedy (2)"
0,0,27,393,"greedy (2)"
0,0,175,164,"greedy (2)"
0,0,24,293,"greedy (2)"
0,0,32,8,"greedy (2)"
0,0,33,11,"greedy (2)"
0,0,6,22,"greedy (2)"
0,0,3,6,"greedy (2)"
0,0,12,8,"greedy (2)"
0,0,20,8,"greedy (2)"
0,0,15,9,"greedy (2)"
0,0,39,3,"greedy (2)"
0,0,22,7,"greedy (2)"
0,0,181,282,"greedy (2)"
0,0,2,11,"greedy (2)"
0,0,28,5,"greedy (2)"
0,0,4,3,"greedy (2)"
0,0,61,29,"greedy (2)"
0,0,8,2,"greedy (2)"
0,0,56,226,"greedy (2)"
0,0,7,2,"greedy (2)"
0,0,4,11,"greedy (2)"
0,0,10,44,"greedy (2)"
0,0,3,680,"greedy (2)"
0,0,20,28,"greedy (2)"
0,0,78,6,"greedy (2)"
0,0,16,738,"greedy (2)"
0,0,14,8,"greedy (2)"
0,0,19,454,"greedy (2)"
0,0,15,2,"greedy (2)"
0,0,351,3,"greedy (2)"
96,0,1000,2,"greedy (2)"
0,0,50,7,"greedy (2)"
0,0,18,4,"greedy (2)"
0,0,9,10,"greedy (2)"
0,0,842,2,"greedy (2)"
0,0,263,5,"greedy (2)"
0,0,15,54,"greedy (2)"
0,0,130,43,"greedy (2)"
0,0,27,6,"greedy (2)"
0,0,425,7,"greedy (2)"
0,0,7,869,"greedy (2)"
0,0,3,110,"greedy (2)"
0,0,134,2,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,11,21,"greedy (2)"
0,0,15,2,"greedy (2)"
0,0,88,6,"greedy (2)"
0,0,17,10,"greedy (2)"
0,0,11,12,"greedy (2)"
0,0,204,39,"greedy (2)"
0,0,12,19,"greedy (2)"
0,0,89,18,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,20,4,"greedy (2)"
0,0,9,3,"greedy (2)"
0,0,2,369,"greedy (2)"
0,256,3,1000,"greedy (2)"
0,0,8,4,"greedy (2)"
0,0,13,7,"greedy (2)"
0,0,7,115,"greedy (2)"
0,0,40,4,"greedy (2)"
0,0,9,11,"greedy (2)"
0,0,15,36,"greedy (2)"
0,0,4,6,"greedy (2)"
0,0,22,38,"greedy (2)"
0,0,3,12,"greedy (2)"
0,0,3,6,"greedy (2)"
0,0,597,14,"greedy (2)"
0,0,133,2,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,14,6,"greedy (2)"
0,0,5,236,"greedy (2)"
0,0,8,5,"greedy (2)"
0,0,316,7,"greedy (2)"
0,0,6,2,"greedy (2)"
0,0,778,2,"greedy (2)"
0,0,26,6,"greedy (2)"
0,0,27,20,"greedy (2)"
0,0,28,8,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,606,6,"greedy (2)"
0,0,150,10,"greedy (2)"
0,0,11,53,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,2,10,"greedy (2)"
0,0,2,69,"greedy (2)"
0,0,14,211,"greedy (2)"
0,0,3,36,"greedy (2)"
0,0,8,37,"greedy (2)"
0,0,29,9,"greedy (2)"
0,0,23,4,"greedy (2)"
0,0,36,5,"greedy (2)"
0,0,69,5,"greedy (2)"
0,0,457,871,"greedy (2)"
0,0,40,162,"greedy (2)"
0,0,997,7,"greedy (2)"
0,0,54,689,"greedy (2)"
0,0,6,15,"greedy (2)"
0,0,534,15,"greedy (2)"
0,0,2,33,"greedy (2)"
0,0,20,154,"greedy (2)"
0,0,16,14,"greedy (2)"
0,0,106,3,"greedy (2)"
0,0,9,8,"greedy (2)"
0,0,37,59,"greedy (2)"
0,0,3,5,"greedy (2)"
0,0,19,51,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,6,20,"greedy (2)"
0,0,40,114,"greedy (2)"
0,0,12,634,"greedy (2)"
0,0,398,5,"greedy (2)"
0,0,5,8,"greedy (2)"
0,0,786,17,"greedy (2)"
0,0,401,97,"greedy (2)"
0,0,33,70,"greedy (2)"
0,0,24,6,"greedy (2)"
0,0,2,7,"greedy (2)"
0,0,35,19,"greedy (2)"
0,0,10,19,"greedy (2)"
0,0,224,251,"greedy (2)"
0,0,16,31,"greedy (2)"
0,0,124,30,"greedy (2)"
0,0,2,6,"greedy (2)"
0,0,25,5,"greedy (2)"
0,0,292,3,"greedy (2)"
0,0,136,4,"greedy (2)"
0,0,11,105,"greedy (2)"
0,0,29,841,"greedy (2)"
0,0,8,7,"greedy (2)"
0,0,141,5,"greedy (2)"
0,0,36,31,"greedy (2)"
0,0,7,5,"greedy (2)"
0,0,8,3,"greedy (2)"
0,0,11,8,"greedy (2)"
0,0,34,6,"greedy (2)"
0,0,47,22,"greedy (2)"
0,0,229,13,"greedy (2)"
0,0,4,14,"greedy (2)"
0,0,3,10,"greedy (2)"
0,0,280,8,"greedy (2)"
0,0,6,112,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,7,278,"greedy (2)"
0,0,20,17,"greedy (2)"
0,0,9,3,"greedy (2)"
0,0,41,2,"greedy (2)"
0,0,635,4,"greedy (2)"
0,0,5,6,"greedy (2)"
0,0,8,328,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,33,19,"greedy (2)"
0,0,4,94,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,66,2,"greedy (2)"
0,0,19,5,"greedy (2)"
0,0,47,31,"greedy (2)"
0,0,267,47,"greedy (2)"
0,0,240,8,"greedy (2)"
0,0,6,194,"greedy (2)"
0,0,99,201,"greedy (2)"
0,0,73,65,"greedy (2)"
0,0,368,16,"greedy (2)"
0,0,31,2,"greedy (2)"
0,0,8,49,"greedy (2)"
0,0,28,81,"greedy (2)"
0,0,3,76,"greedy (2)"
0,0,12,4,"greedy (2)"
0,0,36,2,"greedy (2)"
0,0,805,51,"greedy (2)"
0,0,2,27,"greedy (2)"
0,0,18,3,"greedy (2)"
0,0,114,2,"greedy (2)"
0,0,34,7,"greedy (2)"
0,0,25,4,"greedy (2)"
0,0,217,14,"greedy (2)"
0,0,8,34,"greedy (2)"
0,0,2,31,"greedy (2)"
0,0,2,120,"greedy (2)"
0,0,537,10,"greedy (2)"
0,0,8,4,"greedy (2)"
0,0,49,5,"greedy (2)"
0,0,76,24,"greedy (2)"
0,0,137,5,"greedy (2)"
0,0,6,21,"greedy (2)"
0,0,21,7,"greedy (2)"
0,0,428,9,"greedy (2)"
0,0,14,3,"greedy (2)"
0,0,199,20,"greedy (2)"
0,0,4,15,"greedy (2)"
0,0,82,26,"greedy (2)"
0,0,31,9,"greedy (2)"
0,0,40,3,"greedy (2)"
0,0,2,164,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,137,3,"greedy (2)"
0,0,534,32,"greedy (2)"
0,0,2,6,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,90,3,"greedy (2)"
0,0,275,25,"greedy (2)"
0,0,5,137,"greedy (2)"
0,0,232,9,"greedy (2)"
0,0,10,11,"greedy (2)"
0,0,37,3,"greedy (2)"
0,0,44,999,"greedy (2)"
0,0,21,101,"greedy (2)"
0,0,537,2,"greedy (2)"
0,0,22,587,"greedy (2)"
0,0,3,19,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,9,93,"greedy (2)"
0,0,10,2,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,22,4,"greedy (2)"
0,0,38,4,"greedy (2)"
0,0,10,65,"greedy (2)"
0,0,134,18,"greedy (2)"
0,0,12,29,"greedy (2)"
0,0,4,22,"greedy (2)"
0,0,45,16,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,5,147,"greedy (2)"
0,0,14,3,"greedy (2)"
0,0,35,2,"greedy (2)"
0,0,58,4,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,16,24,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,36,17,"greedy (2)"
0,0,11,60,"greedy (2)"
0,0,25,31,"greedy (2)"
0,0,2,15,"greedy (2)"
0,0,9,151,"greedy (2)"
0,0,9,44,"greedy (2)"
0,0,502,222,"greedy (2)"
0,0,6,293,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,2,31,"greedy (2)"
0,0,2,66,"greedy (2)"
0,0,23,42,"greedy (2)"
0,0,34,5,"greedy (2)"
0,0,2,125,"greedy (2)"
0,0,20,102,"greedy (2)"
0,0,5,10,"greedy (2)"
0,0,5,7,"greedy (2)"
0,0,729,10,"greedy (2)"
0,0,2,9,"greedy (2)"
0,0,148,9,"greedy (2)"
0,0,38,10,"greedy (2)"
0,0,211,5,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,13,3,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,38,15,"greedy (2)"
0,0,20,5,"greedy (2)"
0,0,5,7,"greedy (2)"
0,0,6,3,"greedy (2)"
0,0,9,18,"greedy (2)"
0,0,10,17,"greedy (2)"
0,0,2,10,"greedy (2)"
0,0,6,300,"greedy (2)"
0,0,7,19,"greedy (2)"
0,0,12,10,"greedy (2)"
0,0,7,73,"greedy (2)"
0,0,6,134,"greedy (2)"
0,0,23,2,"greedy (2)"
0,0,16,4,"greedy (2)"
0,0,8,49,"greedy (2)"
0,0,2,409,"greedy (2)"
0,0,318,2,"greedy (2)"
0,0,113,3,"greedy (2)"
0,160,5,1000,"greedy (2)"
0,0,148,10,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,106,11,"greedy (2)"
0,0,27,32,"greedy (2)"
0,0,8,121,"greedy (2)"
0,0,3,17,"greedy (2)"
0,0,54,71,"greedy (2)"
0,0,4,86,"greedy (2)"
0,0,16,2,"greedy (2)"
0,0,21,51,"greedy (2)"
0,0,21,2,"greedy (2)"
0,0,7,5,"greedy (2)"
0,0,5,4,"greedy (2)"
0,0,27,372,"greedy (2)"
0,0,40,676,"greedy (2)"
0,0,34,64,"greedy (2)"
0,0,5,22,"greedy (2)"
186,0,1000,368,"greedy (2)"
0,0,63,727,"greedy (2)"
0,0,32,16,"greedy (2)"
0,0,34,9,"greedy (2)"
0,0,4,49,"greedy (2)"
0,0,35,2,"greedy (2)"
0,0,323,43,"greedy (2)"
0,0,2,978,"greedy (2)"
0,0,6,428,"greedy (2)"
0,0,61,59,"greedy (2)"
0,0,26,3,"greedy (2)"
0,0,3,5,"greedy (2)"
0,0,2,11,"greedy (2)"
0,0,17,340,"greedy (2)"
0,0,97,2,"greedy (2)"
0,0,19,41,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,298,624,"greedy (2)"
0,0,14,4,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,5,151,"greedy (2)"
0,0,7,16,"greedy (2)"
0,0,55,9,"greedy (2)"
0,0,231,3,"greedy (2)"
0,0,14,3,"greedy (2)"
0,0,5,3,"greedy (2)"
0,0,4,8,"greedy (2)"
0,0,257,15,"greedy (2)"
0,0,5,6,"greedy (2)"
0,0,7,52,"greedy (2)"
0,0,200,4,"greedy (2)"
0,0,133,38,"greedy (2)"
0,0,52,95,"greedy (2)"
0,0,20,15,"greedy (2)"
0,0,12,31,"greedy (2)"
0,0,23,54,"greedy (2)"
0,0,9,9,"greedy (2)"
0,0,6,15,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,3,37,"greedy (2)"
0,0,3,292,"greedy (2)"
0,0,14,4,"greedy (2)"
0,0,15,8,"greedy (2)"
0,0,413,15,"greedy (2)"
0,0,7,3,"greedy (2)"
0,0,3,67,"greedy (2)"
0,0,4,332,"greedy (2)"
0,0,30,7,"greedy (2)"
0,0,85,2,"greedy (2)"
0,0,2,15,"greedy (2)"
0,0,10,29,"greedy (2)"
0,0,5,322,"greedy (2)"
0,0,6,4,"greedy (2)"
0,0,31,8,"greedy (2)"
0,0,19,7,"greedy (2)"
0,0,3,23,"greedy (2)"
0,0,289,99,"greedy (2)"
0,0,263,10,"greedy (2)"
0,0,10,2,"greedy (2)"
0,0,5,258,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,2,14,"greedy (2)"
0,0,125,172,"greedy (2)"
0,0,10,38,"greedy (2)"
0,0,20,9,"greedy (2)"
0,0,20,124,"greedy (2)"
0,0,2,33,"greedy (2)"
0,0,14,43,"greedy (2)"
0,0,182,26,"greedy (2)"
0,0,395,4,"greedy (2)"
0,0,14,166,"greedy (2)"
0,0,2,14,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,3,208,"greedy (2)"
0,0,6,3,"greedy (2)"
0,0,747,45,"greedy (2)"
0,0,654,63,"greedy (2)"
0,0,17,65,"greedy (2)"
0,0,64,410,"greedy (2)"
0,0,5,177,"greedy (2)"
0,0,92,752,"greedy (2)"
0,0,36,40,"greedy (2)"
0,0,79,84,"greedy (2)"
0,0,6,11,"greedy (2)"
0,0,5,43,"greedy (2)"
0,0,8,9,"greedy (2)"
0,0,4,17,"greedy (2)"
0,0,39,6,"greedy (2)"
0,0,7,7,"greedy (2)"
0,0,8,9,"greedy (2)"
0,0,19,355,"greedy (2)"
0,0,17,19,"greedy (2)"
0,0,4,23,"greedy (2)"
0,0,5,375,"greedy (2)"
0,0,15,21,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,7,4,"greedy (2)"
0,0,2,44,"greedy (2)"
0,0,6,22,"greedy (2)"
0,0,663,70,"greedy (2)"
0,0,21,9,"greedy (2)"
0,0,49,3,"greedy (2)"
0,0,25,101,"greedy (2)"
0,0,14,6,"greedy (2)"
225,0,1000,17,"greedy (2)"
0,0,18,17,"greedy (2)"
0,0,23,5,"greedy (2)"
0,0,64,9,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,70,12,"greedy (2)"
0,0,19,5,"greedy (2)"
0,0,5,11,"greedy (2)"
0,0,408,283,"greedy (2)"
0,0,14,6,"greedy (2)"
0,0,97,312,"greedy (2)"
0,0,17,4,"greedy (2)"
0,0,7,2,"greedy (2)"
0,0,304,3,"greedy (2)"
0,0,7,7,"greedy (2)"
0,0,15,9,"greedy (2)"
0,0,29,122,"greedy (2)"
0,0,2,34,"greedy (2)"
0,0,179,2,"greedy (2)"
0,0,41,31,"greedy (2)"
0,0,24,4,"greedy (2)"
0,0,115,6,"greedy (2)"
0,0,14,43,"greedy (2)"
0,0,26,6,"greedy (2)"
0,0,4,15,"greedy (2)"
0,0,8,6,"greedy (2)"
0,0,27,7,"greedy (2)"
0,0,3,7,"greedy (2)"
0,0,46,207,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,8,2,"greedy (2)"
0,0,57,5,"greedy (2)"
0,0,16,3,"greedy (2)"
0,0,21,2,"greedy (2)"
0,0,4,15,"greedy (2)"
0,0,413,32,"greedy (2)"
0,0,2,32,"greedy (2)"
0,0,52,16,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,3,123,"greedy (2)"
0,0,15,860,"greedy (2)"
0,0,25,53,"greedy (2)"
0,0,13,75,"greedy (2)"
0,0,21,26,"greedy (2)"
0,298,33,1000,"greedy (2)"
0,0,5,34,"greedy (2)"
0,0,3,13,"greedy (2)"
0,0,7,17,"greedy (2)"
0,0,9,220,"greedy (2)"
0,0,15,16,"greedy (2)"
0,0,269,58,"greedy (2)"
0,0,67,27,"greedy (2)"
0,0,121,3,"greedy (2)"
0,0,705,18,"greedy (2)"
0,0,68,5,"greedy (2)"
0,0,4,75,"greedy (2)"
0,0,188,7,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,12,4,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,16,11,"greedy (2)"
0,0,56,7,"greedy (2)"
0,0,609,84,"greedy (2)"
0,0,342,13,"greedy (2)"
0,0,14,2,"greedy (2)"
0,0,8,6,"greedy (2)"
0,0,57,377,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,7,15,"greedy (2)"
0,0,4,3,"greedy (2)"
0,0,30,25,"greedy (2)"
0,0,17,26,"greedy (2)"
0,0,6,8,"greedy (2)"
0,0,4,24,"greedy (2)"
0,0,53,13,"greedy (2)"
0,0,13,152,"greedy (2)"
0,0,10,12,"greedy (2)"
0,0,407,9,"greedy (2)"
0,0,24,435,"greedy (2)"
0,0,6,12,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,4,4,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,10,8,"greedy (2)"
0,0,9,10,"greedy (2)"
0,0,27,4,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,4,63,"greedy (2)"
0,0,18,516,"greedy (2)"
0,0,179,63,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,111,16,"greedy (2)"
0,0,8,22,"greedy (2)"
0,0,3,587,"greedy (2)"
0,0,31,40,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,4,147,"greedy (2)"
0,0,189,4,"greedy (2)"
0,0,2,83,"greedy (2)"
0,0,14,10,"greedy (2)"
0,0,3,8,"greedy (2)"
0,0,4,134,"greedy (2)"
0,0,387,65,"greedy (2)"
0,0,56,177,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,3,5,"greedy (2)"
0,0,5,200,"greedy (2)"
0,0,8,204,"greedy (2)"
0,0,366,13,"greedy (2)"
0,0,44,50,"greedy (2)"
0,0,35,30,"greedy (2)"
0,0,5,22,"greedy (2)"
0,0,76,172,"greedy (2)"
0,0,2,303,"greedy (2)"
0,0,26,26,"greedy (2)"
0,0,5,144,"greedy (2)"
0,0,11,24,"greedy (2)"
0,0,23,16,"greedy (2)"
0,0,7,45,"greedy (2)"
0,0,7,17,"greedy (2)"
0,0,12,117,"greedy (2)"
0,0,955,4,"greedy (2)"
0,0,23,3,"greedy (2)"
0,0,49,2,"greedy (2)"
0,0,61,47,"greedy (2)"
0,0,7,278,"greedy (2)"
0,0,78,683,"greedy (2)"
0,0,3,6,"greedy (2)"
0,0,14,5,"greedy (2)"
0,0,10,76,"greedy (2)"
0,0,551,11,"greedy (2)"
