"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,424,37,371,"standard"
75,180,0,1000,1000,113,"standard"
0,0,0,154,154,36,"standard"
0,0,0,3,7,13,"standard"
0,0,0,257,13,329,"standard"
0,0,0,3,13,11,"standard"
247,116,147,1000,1000,1000,"standard"
0,0,0,39,17,31,"standard"
0,0,0,7,5,5,"standard"
0,0,0,34,41,36,"standard"
0,78,0,993,1000,293,"standard"
0,0,0,8,6,8,"standard"
0,0,0,6,62,50,"standard"
0,0,0,4,9,359,"standard"
0,0,0,212,992,284,"standard"
93,287,508,1000,1000,1000,"standard"
0,0,600,294,265,1000,"standard"
451,296,0,1000,1000,927,"standard"
0,0,0,35,2,477,"standard"
0,0,0,5,5,30,"standard"
0,0,0,445,48,91,"standard"
0,0,0,11,22,23,"standard"
0,0,0,38,38,29,"standard"
0,0,0,15,16,8,"standard"
0,0,149,26,7,1000,"standard"
0,0,0,125,11,137,"standard"
0,0,0,6,6,16,"standard"
0,0,0,657,687,5,"standard"
0,0,0,11,19,44,"standard"
0,0,0,16,2,15,"standard"
0,0,0,34,3,4,"standard"
88,366,0,1000,1000,15,"standard"
0,0,0,22,12,14,"standard"
0,0,0,12,10,42,"standard"
0,0,0,14,5,10,"standard"
0,435,133,49,1000,1000,"standard"
0,0,0,564,545,566,"standard"
0,0,0,14,16,16,"standard"
0,0,0,39,38,51,"standard"
0,0,0,19,61,9,"standard"
0,0,0,4,7,17,"standard"
0,0,0,276,283,282,"standard"
0,0,0,11,23,10,"standard"
120,389,456,1000,1000,1000,"standard"
0,0,0,10,74,70,"standard"
0,0,0,367,33,364,"standard"
0,0,0,4,9,7,"standard"
0,0,0,2,34,6,"standard"
0,0,0,7,47,5,"standard"
92,533,65,1000,1000,1000,"standard"
0,0,0,41,30,42,"standard"
0,0,0,9,23,18,"standard"
0,197,81,157,1000,1000,"standard"
0,0,0,4,59,3,"standard"
0,0,0,45,2,3,"standard"
0,0,0,4,10,3,"standard"
0,0,0,884,2,884,"standard"
0,0,0,22,13,28,"standard"
0,0,0,38,21,13,"standard"
0,0,0,532,104,531,"standard"
0,0,0,17,16,12,"standard"
0,0,0,738,726,279,"standard"
0,0,0,33,4,9,"standard"
0,0,0,431,430,209,"standard"
0,0,0,20,6,6,"standard"
0,0,0,74,101,94,"standard"
0,0,0,32,33,35,"standard"
0,0,0,841,30,767,"standard"
0,0,0,121,152,31,"standard"
0,0,0,992,991,47,"standard"
0,0,0,30,21,12,"standard"
0,0,0,463,398,463,"standard"
0,0,0,17,29,4,"standard"
544,0,163,1000,6,1000,"standard"
0,0,0,8,10,78,"standard"
0,0,0,164,163,152,"standard"
0,0,0,156,109,160,"standard"
0,0,0,19,15,40,"standard"
0,0,0,8,14,14,"standard"
0,0,0,25,82,71,"standard"
0,0,0,4,4,9,"standard"
0,0,0,12,20,40,"standard"
0,0,0,23,30,44,"standard"
0,0,0,438,386,456,"standard"
0,0,0,312,323,203,"standard"
0,0,0,53,35,106,"standard"
0,0,0,5,10,5,"standard"
0,0,0,13,13,15,"standard"
0,0,0,10,17,4,"standard"
0,0,0,23,27,28,"standard"
0,0,0,40,38,45,"standard"
0,0,0,15,13,14,"standard"
0,0,0,20,30,28,"standard"
0,0,0,90,807,806,"standard"
92,79,0,1000,1000,4,"standard"
0,0,0,171,44,172,"standard"
0,0,0,13,5,15,"standard"
0,0,0,10,7,11,"standard"
0,0,0,18,16,119,"standard"
0,0,0,321,37,315,"standard"
0,0,0,31,17,3,"standard"
0,0,0,133,222,2,"standard"
0,0,0,48,22,17,"standard"
0,0,0,12,11,5,"standard"
0,0,0,43,23,25,"standard"
104,0,259,1000,287,1000,"standard"
0,0,0,23,21,22,"standard"
0,0,0,21,47,29,"standard"
0,0,0,352,4,343,"standard"
0,0,0,6,5,4,"standard"
0,0,0,133,137,133,"standard"
0,0,0,747,12,740,"standard"
0,0,0,4,313,313,"standard"
0,0,0,16,14,7,"standard"
0,0,0,24,35,25,"standard"
0,0,0,35,13,8,"standard"
0,0,0,15,13,15,"standard"
0,0,0,27,25,22,"standard"
0,0,0,764,727,755,"standard"
0,0,0,238,30,238,"standard"
0,0,0,790,791,2,"standard"
0,0,0,604,2,3,"standard"
0,0,0,71,158,92,"standard"
0,0,0,10,26,27,"standard"
0,0,0,7,5,5,"standard"
0,0,0,150,146,144,"standard"
0,0,0,661,497,659,"standard"
0,0,0,5,638,637,"standard"
0,0,0,50,13,13,"standard"
0,0,0,10,56,48,"standard"
0,0,0,42,52,46,"standard"
0,0,0,34,4,27,"standard"
0,0,0,20,16,32,"standard"
0,0,0,341,551,561,"standard"
0,0,145,5,8,1000,"standard"
0,0,0,4,14,9,"standard"
0,0,0,5,2,3,"standard"
0,0,0,5,8,15,"standard"
0,0,0,10,26,32,"standard"
0,0,0,11,2,2,"standard"
0,0,0,4,5,53,"standard"
0,0,0,6,37,33,"standard"
0,0,0,47,50,47,"standard"
0,0,0,211,204,25,"standard"
0,0,0,138,144,153,"standard"
0,0,0,37,10,3,"standard"
0,0,0,10,5,12,"standard"
0,0,0,6,65,6,"standard"
0,0,0,44,103,106,"standard"
0,0,0,13,6,12,"standard"
0,0,0,8,8,256,"standard"
0,0,0,39,36,36,"standard"
0,0,0,10,26,48,"standard"
0,0,0,22,2,3,"standard"
0,0,0,7,6,17,"standard"
0,0,0,12,30,24,"standard"
0,0,0,9,11,11,"standard"
0,0,0,67,223,60,"standard"
0,0,0,29,30,9,"standard"
0,0,0,9,52,10,"standard"
0,0,0,6,16,23,"standard"
0,0,0,22,3,44,"standard"
0,0,0,126,129,113,"standard"
0,0,0,806,487,804,"standard"
0,0,0,15,28,25,"standard"
0,0,0,9,57,20,"standard"
492,252,0,1000,1000,333,"standard"
0,0,0,3,2,7,"standard"
0,0,0,17,170,139,"standard"
0,0,0,4,6,9,"standard"
0,0,0,26,37,18,"standard"
0,0,0,350,346,330,"standard"
0,0,0,400,139,402,"standard"
0,0,0,14,9,7,"standard"
0,0,0,36,36,36,"standard"
0,0,0,44,8,44,"standard"
0,0,0,44,5,2,"standard"
0,0,0,4,101,4,"standard"
0,0,0,52,80,271,"standard"
0,0,0,7,47,7,"standard"
0,0,0,2,14,22,"standard"
0,0,0,20,18,17,"standard"
0,0,0,309,5,154,"standard"
0,0,0,9,625,626,"standard"
0,0,0,459,457,238,"standard"
0,0,0,13,7,10,"standard"
0,0,0,256,266,229,"standard"
0,0,0,510,648,2,"standard"
0,0,0,10,10,14,"standard"
0,0,0,298,309,217,"standard"
0,0,0,8,11,13,"standard"
0,0,0,79,75,81,"standard"
0,0,0,333,819,817,"standard"
0,0,0,15,5,14,"standard"
0,0,0,9,4,5,"standard"
0,0,0,47,81,48,"standard"
0,0,0,100,98,54,"standard"
0,0,0,15,18,5,"standard"
0,0,0,848,844,822,"standard"
88,186,0,1000,1000,3,"standard"
0,0,0,17,57,57,"standard"
0,0,0,193,156,118,"standard"
252,70,0,1000,1000,975,"standard"
0,0,0,330,365,11,"standard"
0,0,0,2,236,237,"standard"
0,0,0,73,131,72,"standard"
0,0,0,5,218,113,"standard"
0,0,0,662,320,662,"standard"
0,0,0,418,165,414,"standard"
77,259,0,1000,1000,45,"standard"
0,0,0,148,144,44,"standard"
112,167,0,1000,1000,323,"standard"
0,0,0,17,10,6,"standard"
0,0,0,69,102,94,"standard"
0,0,0,6,6,8,"standard"
0,0,0,4,4,7,"standard"
0,0,0,703,27,707,"standard"
0,0,0,275,2,350,"standard"
0,0,0,53,53,60,"standard"
0,0,0,5,7,6,"standard"
0,0,0,26,18,663,"standard"
0,0,0,13,5,5,"standard"
0,0,0,44,50,42,"standard"
0,0,0,12,150,159,"standard"
0,0,0,37,31,31,"standard"
0,0,0,16,13,16,"standard"
0,0,0,11,32,30,"standard"
0,0,0,6,22,19,"standard"
0,0,0,6,2,6,"standard"
0,0,0,7,485,7,"standard"
0,0,0,12,7,12,"standard"
0,0,0,128,23,141,"standard"
0,0,0,23,2,25,"standard"
0,0,0,41,106,139,"standard"
0,0,0,251,281,281,"standard"
0,0,0,2,51,2,"standard"
0,0,0,11,2,23,"standard"
0,0,0,2,45,45,"standard"
0,0,0,118,238,88,"standard"
0,0,0,40,54,82,"standard"
0,0,0,13,170,9,"standard"
0,0,0,18,14,129,"standard"
0,241,216,782,1000,1000,"standard"
0,0,0,2,23,24,"standard"
0,0,0,6,5,6,"standard"
0,0,0,270,260,224,"standard"
0,0,0,40,27,28,"standard"
0,0,0,19,20,18,"standard"
0,0,0,279,439,432,"standard"
0,0,0,9,2,7,"standard"
0,0,0,4,4,10,"standard"
0,0,0,4,3,18,"standard"
111,0,175,1000,3,1000,"standard"
90,82,259,1000,1000,1000,"standard"
0,0,0,9,23,34,"standard"
0,0,0,4,3,6,"standard"
0,0,0,45,25,52,"standard"
0,0,0,10,11,10,"standard"
249,0,484,1000,13,1000,"standard"
0,0,0,48,58,346,"standard"
0,0,0,401,33,294,"standard"
0,0,0,22,6,24,"standard"
0,0,0,329,24,321,"standard"
0,0,0,221,274,252,"standard"
0,0,0,3,8,7,"standard"
0,0,0,17,17,16,"standard"
118,225,0,1000,1000,119,"standard"
0,0,0,11,4,7,"standard"
0,0,0,427,430,234,"standard"
0,0,0,44,47,6,"standard"
0,0,0,5,96,98,"standard"
0,0,0,349,276,362,"standard"
0,0,0,3,82,8,"standard"
0,0,0,49,54,4,"standard"
0,0,0,164,2,3,"standard"
0,0,0,53,108,253,"standard"
0,0,0,4,7,41,"standard"
0,0,0,115,85,76,"standard"
0,0,0,66,11,66,"standard"
0,0,0,14,8,8,"standard"
0,0,0,692,695,705,"standard"
0,0,0,246,19,245,"standard"
0,319,114,903,1000,1000,"standard"
0,0,0,128,3,129,"standard"
105,0,597,1000,53,1000,"standard"
0,0,0,24,35,14,"standard"
0,0,0,10,5,2,"standard"
0,0,0,347,418,420,"standard"
0,0,0,21,18,36,"standard"
0,0,0,445,39,49,"standard"
0,0,0,116,115,62,"standard"
600,324,0,1000,1000,33,"standard"
0,0,0,55,19,59,"standard"
0,0,0,4,120,2,"standard"
0,0,0,40,9,36,"standard"
0,0,0,20,16,2,"standard"
0,0,0,75,170,172,"standard"
0,0,0,10,8,30,"standard"
0,0,0,289,2,294,"standard"
0,0,0,2,3,4,"standard"
0,0,0,8,8,7,"standard"
0,0,0,520,507,401,"standard"
0,0,0,13,204,248,"standard"
0,0,0,82,290,68,"standard"
0,0,0,30,35,29,"standard"
0,0,0,589,585,208,"standard"
0,0,0,23,143,141,"standard"
0,0,0,59,3,59,"standard"
0,0,0,34,81,15,"standard"
0,0,0,94,94,88,"standard"
0,0,0,36,27,59,"standard"
0,0,0,24,5,7,"standard"
0,0,0,34,33,42,"standard"
0,0,0,923,213,924,"standard"
0,0,0,16,84,83,"standard"
0,0,0,830,774,281,"standard"
0,0,0,103,111,7,"standard"
0,0,0,713,741,22,"standard"
0,0,0,58,54,47,"standard"
0,0,0,15,61,14,"standard"
0,0,0,13,7,26,"standard"
0,0,0,242,223,242,"standard"
0,0,0,9,7,12,"standard"
0,0,0,2,2,45,"standard"
0,0,0,24,20,22,"standard"
135,64,393,1000,1000,1000,"standard"
0,0,0,5,574,594,"standard"
0,0,0,164,376,377,"standard"
0,0,0,238,169,240,"standard"
0,0,0,697,4,863,"standard"
0,0,0,57,11,39,"standard"
0,0,0,2,27,2,"standard"
0,0,0,462,450,424,"standard"
0,0,0,6,2,2,"standard"
175,236,79,1000,1000,1000,"standard"
0,0,0,248,159,285,"standard"
0,0,0,851,943,948,"standard"
0,0,0,24,28,52,"standard"
0,0,0,97,29,95,"standard"
0,98,110,7,1000,1000,"standard"
0,0,0,391,12,393,"standard"
0,0,0,41,121,127,"standard"
0,0,0,584,35,593,"standard"
0,0,0,6,4,5,"standard"
0,0,0,27,4,5,"standard"
0,0,0,5,6,7,"standard"
0,0,0,490,500,17,"standard"
0,0,0,30,30,30,"standard"
0,0,0,14,9,8,"standard"
0,0,0,18,18,18,"standard"
0,0,0,160,933,932,"standard"
0,0,0,11,13,10,"standard"
0,0,0,22,2,46,"standard"
64,231,0,1000,1000,21,"standard"
0,0,0,11,7,14,"standard"
0,0,0,50,19,26,"standard"
0,0,0,237,238,13,"standard"
95,0,424,1000,40,1000,"standard"
0,0,0,17,3,4,"standard"
0,0,0,454,20,459,"standard"
0,0,0,8,9,16,"standard"
0,0,0,7,20,113,"standard"
0,0,0,173,82,182,"standard"
0,0,0,10,59,10,"standard"
0,0,0,540,548,7,"standard"
0,0,0,8,658,664,"standard"
0,0,0,3,22,3,"standard"
0,0,0,10,11,34,"standard"
0,0,0,20,6,129,"standard"
0,0,0,4,5,6,"standard"
600,0,0,1000,4,2,"standard"
0,0,0,326,13,335,"standard"
0,0,0,28,19,6,"standard"
0,0,0,3,6,2,"standard"
0,0,0,17,3,3,"standard"
0,0,0,426,405,480,"standard"
0,0,0,338,28,547,"standard"
0,0,0,5,6,6,"standard"
0,0,0,4,81,8,"standard"
329,600,600,1000,1000,1000,"standard"
0,0,0,12,18,21,"standard"
0,0,0,882,17,883,"standard"
0,0,0,61,62,60,"standard"
0,0,0,606,600,4,"standard"
0,0,0,42,10,50,"standard"
0,0,0,14,17,22,"standard"
0,0,0,5,5,9,"standard"
0,0,0,7,7,425,"standard"
0,0,0,108,105,22,"standard"
0,0,0,4,2,2,"standard"
0,0,0,29,32,42,"standard"
0,0,0,22,35,19,"standard"
0,0,0,389,388,11,"standard"
0,0,0,872,882,136,"standard"
0,0,0,16,16,20,"standard"
0,0,0,2,16,3,"standard"
0,0,0,34,18,38,"standard"
0,0,0,33,8,7,"standard"
0,0,0,7,26,8,"standard"
0,0,0,367,46,360,"standard"
0,0,0,80,35,80,"standard"
0,0,0,4,2,4,"standard"
0,0,0,418,410,364,"standard"
0,0,0,191,204,202,"standard"
0,0,0,9,153,184,"standard"
0,0,0,477,8,478,"standard"
0,0,0,591,7,2,"standard"
0,0,0,169,45,230,"standard"
0,0,0,241,12,240,"standard"
0,0,0,4,10,2,"standard"
0,0,0,2,2,2,"standard"
0,0,0,25,2,166,"standard"
72,430,0,1000,1000,11,"standard"
102,0,106,1000,722,1000,"standard"
0,0,0,6,13,19,"standard"
0,0,0,6,7,4,"standard"
0,0,0,132,63,135,"standard"
0,0,0,12,10,10,"standard"
0,0,0,68,28,68,"standard"
0,0,0,6,17,5,"standard"
0,0,0,212,195,126,"standard"
0,0,0,810,759,99,"standard"
0,0,0,296,297,231,"standard"
0,0,0,15,2,14,"standard"
0,0,0,7,6,5,"standard"
0,0,0,24,41,42,"standard"
0,0,0,4,5,7,"standard"
254,0,0,1000,761,778,"standard"
0,0,0,11,17,8,"standard"
0,338,284,470,1000,1000,"standard"
0,0,0,11,47,4,"standard"
0,0,0,58,272,106,"standard"
0,0,0,6,9,4,"standard"
0,0,0,8,8,507,"standard"
0,0,0,19,17,22,"standard"
0,0,0,16,11,16,"standard"
0,0,0,19,13,14,"standard"
0,0,0,19,19,14,"standard"
0,0,0,2,6,39,"standard"
0,0,0,7,25,8,"standard"
0,0,0,440,6,446,"standard"
0,0,0,2,6,88,"standard"
255,0,192,1000,51,1000,"standard"
220,140,0,1000,1000,156,"standard"
0,0,0,45,6,3,"standard"
0,0,0,7,58,62,"standard"
0,0,0,21,6,18,"standard"
0,0,0,695,699,565,"standard"
0,0,0,333,6,303,"standard"
0,0,0,228,251,289,"standard"
0,0,0,171,176,175,"standard"
0,0,0,20,19,19,"standard"
0,0,0,94,2,91,"standard"
0,0,0,29,15,25,"standard"
0,0,0,6,11,8,"standard"
0,0,0,27,3,26,"standard"
0,0,0,844,845,6,"standard"
0,0,0,2,4,5,"standard"
95,0,68,1000,11,1000,"standard"
0,0,0,4,74,80,"standard"
0,0,0,16,24,42,"standard"
0,0,0,57,55,7,"standard"
0,0,0,25,23,22,"standard"
90,0,127,1000,802,1000,"standard"
0,0,0,9,78,53,"standard"
0,168,78,3,1000,1000,"standard"
0,0,0,4,3,10,"standard"
0,0,0,5,5,5,"standard"
0,0,0,26,33,33,"standard"
0,183,579,62,1000,1000,"standard"
0,0,0,195,200,184,"standard"
0,0,0,11,22,40,"standard"
0,0,0,168,8,166,"standard"
0,0,0,324,4,98,"standard"
0,0,0,33,89,32,"standard"
0,0,0,13,9,6,"standard"
0,0,0,6,3,6,"standard"
0,0,0,35,189,41,"standard"
0,0,0,3,95,90,"standard"
0,0,0,117,199,278,"standard"
0,0,0,409,405,3,"standard"
0,0,0,97,69,446,"standard"
0,0,0,17,118,7,"standard"
0,0,0,5,4,5,"standard"
0,0,0,71,476,156,"standard"
0,0,0,275,234,4,"standard"
0,0,0,3,678,691,"standard"
0,0,0,94,87,170,"standard"
0,0,0,7,246,21,"standard"
0,0,0,781,572,781,"standard"
0,0,0,11,9,9,"standard"
0,0,0,82,218,219,"standard"
0,0,0,7,748,751,"standard"
0,0,0,75,531,531,"standard"
0,0,0,96,75,94,"standard"
0,0,0,14,5,29,"standard"
0,0,0,3,17,2,"standard"
0,0,0,6,60,60,"standard"
0,0,0,728,732,43,"standard"
0,0,0,75,83,44,"standard"
0,0,0,7,8,6,"standard"
0,0,0,289,9,279,"standard"
158,164,122,1000,1000,1000,"standard"
0,0,0,53,112,26,"standard"
0,0,0,29,47,29,"standard"
0,0,0,38,250,248,"standard"
0,0,0,32,4,6,"standard"
0,0,0,22,14,6,"standard"
0,0,0,4,24,16,"standard"
0,0,0,4,2,7,"standard"
0,0,0,6,48,4,"standard"
0,0,0,812,106,3,"standard"
0,0,0,23,22,3,"standard"
0,0,0,456,13,12,"standard"
0,0,0,21,34,25,"standard"
0,0,0,3,13,2,"standard"
0,0,0,772,731,27,"standard"
0,0,0,250,585,623,"standard"
0,0,0,9,15,5,"standard"
0,0,0,72,78,84,"standard"
0,264,192,2,1000,1000,"standard"
0,0,0,112,144,139,"standard"
0,0,0,45,33,50,"standard"
0,0,0,4,19,237,"standard"
0,0,0,124,117,122,"standard"
0,0,0,74,80,76,"standard"
0,0,0,479,479,5,"standard"
0,0,0,11,940,945,"standard"
0,0,0,9,36,35,"standard"
0,0,0,35,9,6,"standard"
0,0,292,845,846,1000,"standard"
0,0,0,24,7,32,"standard"
0,0,0,4,3,3,"standard"
0,0,0,6,7,3,"standard"
0,0,0,9,9,9,"standard"
0,0,0,58,844,845,"standard"
0,0,0,8,141,8,"standard"
0,0,0,56,105,110,"standard"
0,0,0,34,33,33,"standard"
0,0,0,19,26,21,"standard"
0,0,0,8,11,14,"standard"
0,0,0,228,6,7,"standard"
0,0,0,41,30,7,"standard"
0,0,0,749,129,149,"standard"
0,0,0,20,9,63,"standard"
0,0,0,74,11,76,"standard"
0,0,0,22,4,9,"standard"
0,0,0,15,12,13,"standard"
465,0,75,1000,73,1000,"standard"
0,0,0,4,6,14,"standard"
0,0,0,25,25,15,"standard"
0,0,0,109,964,963,"standard"
0,0,0,6,483,497,"standard"
87,0,68,1000,349,1000,"standard"
0,0,0,12,18,23,"standard"
0,0,0,110,171,85,"standard"
0,148,588,364,1000,1000,"standard"
0,0,0,11,13,383,"standard"
0,0,0,5,12,3,"standard"
0,0,0,27,26,39,"standard"
0,0,0,43,46,47,"standard"
0,0,0,155,150,132,"standard"
0,552,101,417,1000,1000,"standard"
0,0,0,48,40,67,"standard"
0,0,0,3,11,2,"standard"
0,0,0,78,77,23,"standard"
88,0,0,1000,989,43,"standard"
0,0,0,494,491,307,"standard"
0,0,0,332,12,12,"standard"
0,0,0,514,32,476,"standard"
0,0,0,944,948,4,"standard"
0,0,0,105,111,42,"standard"
600,79,0,1000,1000,6,"standard"
0,0,0,192,194,24,"standard"
0,0,0,16,3,2,"standard"
0,0,0,6,32,29,"standard"
0,0,0,25,2,24,"standard"
0,0,0,50,68,50,"standard"
0,0,0,144,8,139,"standard"
0,0,0,35,21,31,"standard"
0,0,0,331,233,8,"standard"
0,0,0,283,31,283,"standard"
0,0,0,151,20,147,"standard"
0,0,0,17,15,3,"standard"
0,0,0,13,8,44,"standard"
0,0,0,120,34,126,"standard"
0,0,0,4,3,8,"standard"
0,0,0,600,601,3,"standard"
0,0,0,196,197,18,"standard"
0,0,0,66,69,53,"standard"
0,0,0,113,132,135,"standard"
0,0,0,457,465,471,"standard"
0,0,0,105,5,6,"standard"
0,0,0,6,266,265,"standard"
0,0,0,5,183,10,"standard"
0,0,0,110,21,110,"standard"
0,0,0,23,32,33,"standard"
0,0,0,88,52,21,"standard"
0,0,0,13,19,12,"standard"
600,413,0,1000,1000,3,"standard"
0,0,0,4,6,4,"standard"
0,0,0,335,556,636,"standard"
0,0,0,4,75,155,"standard"
0,0,0,148,151,60,"standard"
0,0,0,32,36,20,"standard"
0,0,0,3,309,38,"standard"
0,0,0,6,8,3,"standard"
0,0,0,10,33,33,"standard"
0,0,0,639,597,641,"standard"
0,0,0,4,5,10,"standard"
0,0,0,64,67,65,"standard"
0,101,67,8,1000,1000,"standard"
0,0,0,206,75,82,"standard"
0,0,0,864,860,261,"standard"
0,0,0,3,7,4,"standard"
0,0,0,29,10,38,"standard"
0,0,0,459,460,18,"standard"
0,0,0,90,93,15,"standard"
0,0,0,123,48,47,"standard"
0,0,0,61,277,345,"standard"
0,0,0,12,11,14,"standard"
0,0,0,5,11,6,"standard"
0,0,0,6,15,13,"standard"
0,0,0,9,3,16,"standard"
0,0,0,51,48,52,"standard"
0,0,0,30,21,16,"standard"
0,0,0,266,29,276,"standard"
0,0,0,2,2,6,"standard"
0,329,600,6,1000,1000,"standard"
0,0,0,54,55,55,"standard"
0,0,0,78,868,869,"standard"
0,0,0,217,86,332,"standard"
0,0,0,7,47,34,"standard"
0,0,0,43,14,43,"standard"
0,111,167,553,1000,1000,"standard"
0,0,0,38,12,40,"standard"
0,0,0,11,20,21,"standard"
0,0,0,21,862,931,"standard"
93,89,101,1000,1000,1000,"standard"
0,0,0,76,47,72,"standard"
0,0,0,10,14,7,"standard"
0,0,0,601,601,10,"standard"
0,0,0,2,870,845,"standard"
0,0,0,79,15,51,"standard"
0,0,0,137,235,241,"standard"
0,0,0,894,14,621,"standard"
116,600,95,1000,1000,1000,"standard"
0,0,0,7,18,10,"standard"
0,0,0,4,4,6,"standard"
0,0,0,231,231,149,"standard"
0,0,0,30,32,50,"standard"
0,0,0,11,25,19,"standard"
0,0,0,89,76,75,"standard"
0,0,0,7,2,4,"standard"
0,0,0,206,176,197,"standard"
0,0,0,8,4,3,"standard"
0,0,0,2,474,429,"standard"
0,0,0,21,18,22,"standard"
373,0,350,1000,875,1000,"standard"
0,0,0,461,460,459,"standard"
0,0,0,19,158,12,"standard"
0,0,0,326,3,412,"standard"
0,0,0,5,23,27,"standard"
0,0,0,567,3,13,"standard"
0,0,0,2,12,11,"standard"
0,0,0,230,213,213,"standard"
0,0,0,33,15,29,"standard"
0,0,0,2,15,9,"standard"
91,152,79,1000,1000,1000,"standard"
0,0,0,58,53,57,"standard"
0,0,0,30,31,30,"standard"
0,0,0,135,60,135,"standard"
0,0,0,7,31,13,"standard"
0,0,0,389,13,13,"standard"
0,0,0,34,25,26,"standard"
156,381,0,1000,1000,48,"standard"
0,0,0,14,8,7,"standard"
0,0,0,40,30,29,"standard"
129,0,543,1000,7,1000,"standard"
0,0,0,3,20,15,"standard"
0,0,0,16,9,10,"standard"
0,0,0,36,35,30,"standard"
0,0,0,74,207,206,"standard"
0,0,0,54,33,35,"standard"
0,0,0,8,7,3,"standard"
0,0,0,3,76,3,"standard"
0,0,0,2,7,4,"standard"
0,0,0,775,543,778,"standard"
0,0,595,62,443,1000,"standard"
0,0,0,23,26,29,"standard"
0,0,0,11,10,29,"standard"
0,0,0,6,5,2,"standard"
0,0,0,14,524,37,"standard"
0,0,0,31,30,12,"standard"
0,0,0,6,32,30,"standard"
0,0,0,8,47,49,"standard"
0,0,0,766,772,5,"standard"
0,0,0,35,224,106,"standard"
0,0,0,13,2,4,"standard"
0,0,0,169,203,197,"standard"
0,0,0,13,27,23,"standard"
0,0,0,54,51,9,"standard"
0,0,0,9,8,23,"standard"
0,0,0,54,46,20,"standard"
0,0,0,4,89,4,"standard"
0,0,0,6,15,10,"standard"
0,0,0,31,41,38,"standard"
0,0,0,4,5,7,"standard"
0,0,0,12,4,3,"standard"
0,0,0,5,26,7,"standard"
147,528,0,1000,1000,30,"standard"
0,0,0,8,53,55,"standard"
0,0,0,199,62,204,"standard"
0,0,0,450,5,453,"standard"
600,0,80,1000,269,1000,"standard"
0,0,0,13,10,12,"standard"
0,0,0,626,30,626,"standard"
0,0,0,687,2,683,"standard"
0,0,0,13,70,19,"standard"
0,0,0,106,108,55,"standard"
0,0,0,23,36,35,"standard"
0,0,0,88,88,6,"standard"
0,0,0,30,34,4,"standard"
0,0,0,5,7,68,"standard"
0,0,0,28,4,15,"standard"
0,0,0,2,32,9,"standard"
0,0,0,18,18,18,"standard"
0,0,0,14,465,469,"standard"
0,0,0,631,636,366,"standard"
0,0,0,38,22,16,"standard"
0,0,0,4,12,14,"standard"
84,172,0,1000,1000,4,"standard"
0,0,0,29,29,27,"standard"
0,0,0,100,90,104,"standard"
0,0,0,89,787,782,"standard"
0,0,0,88,88,91,"standard"
0,0,0,79,8,381,"standard"
0,0,0,35,40,18,"standard"
0,0,0,4,9,15,"standard"
0,0,0,320,346,5,"standard"
0,0,0,35,8,29,"standard"
0,0,0,20,11,178,"standard"
0,0,0,709,711,2,"standard"
0,0,0,4,7,6,"standard"
0,0,0,2,30,17,"standard"
0,0,0,216,213,9,"standard"
0,0,0,109,145,54,"standard"
0,0,0,4,6,25,"standard"
0,0,0,39,4,4,"standard"
0,0,0,160,3,4,"standard"
107,0,103,1000,3,1000,"standard"
0,0,0,16,9,17,"standard"
0,0,0,4,11,8,"standard"
0,0,0,5,3,24,"standard"
0,0,0,3,17,18,"standard"
0,0,0,211,122,187,"standard"
0,0,0,465,3,464,"standard"
0,0,0,385,121,376,"standard"
0,0,0,343,338,216,"standard"
0,0,0,568,569,567,"standard"
0,0,0,345,322,6,"standard"
0,0,0,3,229,227,"standard"
258,101,0,1000,1000,4,"standard"
314,0,0,1000,952,4,"standard"
0,380,452,165,1000,1000,"standard"
0,0,0,10,17,11,"standard"
0,0,0,3,348,2,"standard"
0,0,0,5,5,10,"standard"
0,0,0,15,13,187,"standard"
0,0,0,43,57,59,"standard"
0,0,0,50,41,50,"standard"
0,0,0,549,320,571,"standard"
116,0,0,1000,7,976,"standard"
0,0,0,32,34,30,"standard"
0,0,0,275,902,897,"standard"
0,0,0,17,8,10,"standard"
0,0,0,614,5,607,"standard"
0,0,0,123,132,115,"standard"
0,0,0,65,74,7,"standard"
0,0,0,70,5,180,"standard"
0,0,0,787,371,811,"standard"
0,0,0,9,42,21,"standard"
0,0,0,31,21,26,"standard"
468,133,0,1000,1000,75,"standard"
0,0,0,2,327,345,"standard"
0,0,0,123,112,126,"standard"
0,0,0,48,2,48,"standard"
0,0,0,541,511,5,"standard"
0,0,0,17,30,2,"standard"
0,0,0,147,140,133,"standard"
0,0,0,6,205,207,"standard"
0,0,0,135,138,138,"standard"
0,0,0,3,4,2,"standard"
0,0,0,91,91,16,"standard"
0,0,0,338,384,228,"standard"
0,0,0,9,103,104,"standard"
0,0,0,76,76,47,"standard"
0,0,0,11,5,5,"standard"
0,0,0,104,144,148,"standard"
0,0,0,14,26,14,"standard"
0,0,0,5,3,175,"standard"
600,458,0,1000,1000,41,"standard"
0,0,0,37,24,22,"standard"
0,0,0,228,237,236,"standard"
0,0,0,5,5,5,"standard"
0,0,0,381,388,19,"standard"
0,0,0,31,2,27,"standard"
0,0,0,295,936,425,"standard"
0,0,0,3,3,50,"standard"
0,0,0,113,59,107,"standard"
0,0,0,9,5,6,"standard"
0,0,0,15,12,36,"standard"
